movement,number,status,codeshareStatus,isCargo,airline,callSign,aircraft,flight_type,code
"{'airport': {'icao': 'SKIB', 'iata': 'IBE', 'name': 'Ibagué', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:54Z', 'local': '2025-02-20 17:54-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:01Z', 'local': '2025-02-20 18:01-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 4848,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:59Z', 'local': '2025-02-20 17:59-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:04Z', 'local': '2025-02-20 18:04-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4103,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:04Z', 'local': '2025-02-20 18:04-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:16Z', 'local': '2025-02-20 18:16-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 8485,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRH', 'iata': 'RCH', 'name': 'Rio de la Hacha', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:19Z', 'local': '2025-02-20 18:19-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:18Z', 'local': '2025-02-20 18:18-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4243,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'TNCA', 'iata': 'AUA', 'name': 'Oranjestad', 'timeZone': 'America/Aruba'}, 'scheduledTime': {'utc': '2025-02-20 23:30Z', 'local': '2025-02-20 18:30-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:19Z', 'local': '2025-02-20 18:19-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 8381,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:01Z', 'local': '2025-02-20 18:01-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:20Z', 'local': '2025-02-20 18:20-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8619,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",,{'model': 'Embraer RJ145'},arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-20 23:35Z', 'local': '2025-02-20 18:35-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:22Z', 'local': '2025-02-20 18:22-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 219,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA219,"{'reg': 'N477AV', 'modeS': 'A5DB2F', 'model': 'Airbus A320'}",arrival,BOG
"{'airport': {'icao': 'SKRH', 'iata': 'RCH', 'name': 'Rio de la Hacha', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:24Z', 'local': '2025-02-20 18:24-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 8445,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:13Z', 'local': '2025-02-20 18:13-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:26Z', 'local': '2025-02-20 18:26-05:00'}, 'terminal': '1', 'baggageBelt': '09', 'quality': ['Basic', 'Live']}",AV 9212,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A319'},arrival,BOG
"{'airport': {'icao': 'SKCG', 'iata': 'CTG', 'name': 'Cartagena de Indias', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:44Z', 'local': '2025-02-20 18:44-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:28Z', 'local': '2025-02-20 18:28-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 9551,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKBQ', 'iata': 'BAQ', 'name': 'Barranquilla', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:52Z', 'local': '2025-02-20 18:52-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:30Z', 'local': '2025-02-20 18:30-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9525,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:15Z', 'local': '2025-02-20 18:15-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:30Z', 'local': '2025-02-20 18:30-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9343,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:41Z', 'local': '2025-02-20 18:41-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:34Z', 'local': '2025-02-20 18:34-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9477,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:32Z', 'local': '2025-02-20 18:32-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:37Z', 'local': '2025-02-20 18:37-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9816,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 22:29Z', 'local': '2025-02-20 17:29-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:39Z', 'local': '2025-02-20 18:39-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 8405,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},arrival,BOG
"{'airport': {'icao': 'SKMZ', 'iata': 'MZL', 'name': 'Manizales', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 20:00Z', 'local': '2025-02-20 15:00-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:40Z', 'local': '2025-02-20 18:40-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7837,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'SKSM', 'iata': 'SMR', 'name': 'Santa Marta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:39Z', 'local': '2025-02-20 18:39-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:42Z', 'local': '2025-02-20 18:42-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4157,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKMD', 'iata': 'EOH', 'name': 'Medellín', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 21:55Z', 'local': '2025-02-20 16:55-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 9113,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 00:10Z', 'local': '2025-02-20 19:10-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'terminal': '2', 'quality': ['Basic', 'Live']}",MP 6141,Arrived,IsOperator,True,"{'name': 'Martinair', 'iata': 'MP', 'icao': 'MPH'}",MPH6141,"{'reg': 'PH-MPS', 'modeS': '4844EF', 'model': 'Boeing 747-400'}",arrival,BOG
"{'airport': {'icao': 'MPTO', 'iata': 'PTY', 'name': 'Tocumen', 'timeZone': 'America/Panama'}, 'scheduledTime': {'utc': '2025-02-20 23:55Z', 'local': '2025-02-20 18:55-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 61,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320 NEO'},arrival,BOG
"{'airport': {'icao': 'SKEJ', 'iata': 'EJA', 'name': 'Barrancabermeja', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:35Z', 'local': '2025-02-20 18:35-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 6985,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'SKMZ', 'iata': 'MZL', 'name': 'Manizales', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:00Z', 'local': '2025-02-20 18:00-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:50Z', 'local': '2025-02-20 18:50-05:00'}, 'terminal': '2', 'baggageBelt': 'CD2', 'quality': ['Basic', 'Live']}",VE 7839,Arrived,IsOperator,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'ATR 72'},arrival,BOG
"{'airport': {'icao': 'SKBG', 'iata': 'BGA', 'name': 'Bucaramanga', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:43Z', 'local': '2025-02-20 18:43-05:00'}, 'revisedTime': {'utc': '2025-02-20 23:54Z', 'local': '2025-02-20 18:54-05:00'}, 'terminal': '1', 'baggageBelt': '08', 'quality': ['Basic', 'Live']}",LA 4183,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKUI', 'iata': 'UIB', 'name': 'Quibdó', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:46Z', 'local': '2025-02-20 18:46-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:05Z', 'local': '2025-02-20 19:05-05:00'}, 'terminal': '2', 'baggageBelt': 'CD1', 'quality': ['Basic', 'Live']}",9R 8794,Arrived,IsOperator,False,"{'name': 'SATENA', 'iata': '9R', 'icao': 'NSE'}",,{'model': 'ATR 42-300'},arrival,BOG
"{'airport': {'icao': 'SKYP', 'iata': 'EYP', 'name': 'El Yopal', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:14Z', 'local': '2025-02-20 19:14-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:08Z', 'local': '2025-02-20 19:08-05:00'}, 'terminal': '1', 'baggageBelt': '11', 'quality': ['Basic', 'Live']}",AV 4874,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'MMMX', 'iata': 'MEX', 'name': 'Mexico City', 'timeZone': 'America/Mexico_City'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:10Z', 'local': '2025-02-20 19:10-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 73,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA073,"{'reg': 'N724AV', 'modeS': 'A9B27C', 'model': 'Airbus A320 NEO'}",arrival,BOG
"{'airport': {'icao': 'MMUN', 'iata': 'CUN', 'name': 'Cancún', 'timeZone': 'America/Cancun'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:10Z', 'local': '2025-02-20 19:10-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 69,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA069,"{'reg': 'N961AV', 'modeS': 'AD5FF1', 'model': 'Airbus A320'}",arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-02-21 00:35Z', 'local': '2025-02-20 19:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:18Z', 'local': '2025-02-20 19:18-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",UX 193,Arrived,IsOperator,False,"{'name': 'Air Europa', 'iata': 'UX', 'icao': 'AEA'}",AEA193,"{'reg': 'EC-MMY', 'modeS': '34529A', 'model': 'Boeing 787-8'}",arrival,BOG
"{'airport': {'icao': 'TNCC', 'iata': 'CUR', 'name': 'Willemstad', 'timeZone': 'America/Curacao'}, 'scheduledTime': {'utc': '2025-02-20 23:40Z', 'local': '2025-02-20 18:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 79,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA079,"{'reg': 'N742AV', 'modeS': 'A9FA0C', 'model': 'Airbus A320'}",arrival,BOG
"{'airport': {'icao': 'EDDF', 'iata': 'FRA', 'name': 'Frankfurt-am-Main', 'timeZone': 'Europe/Berlin'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:21Z', 'local': '2025-02-20 19:21-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",LH 542,Arrived,IsOperator,False,"{'name': 'Lufthansa', 'iata': 'LH', 'icao': 'DLH'}",DLH542,"{'reg': 'D-ABPA', 'modeS': '3C4A01', 'model': 'Boeing 787-9'}",arrival,BOG
"{'airport': {'icao': 'SCEL', 'iata': 'SCL', 'name': 'Santiago', 'timeZone': 'America/Santiago'}, 'scheduledTime': {'utc': '2025-02-21 00:35Z', 'local': '2025-02-20 19:35-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:22Z', 'local': '2025-02-20 19:22-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",AV 116,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA116,"{'reg': 'N931AV', 'modeS': 'ACE974', 'model': 'Airbus A320 NEO'}",arrival,BOG
"{'airport': {'icao': 'SKCC', 'iata': 'CUC', 'name': 'Cúcuta', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:00Z', 'local': '2025-02-20 19:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:25Z', 'local': '2025-02-20 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '13', 'quality': ['Basic', 'Live']}",AV 9421,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKMR', 'iata': 'MTR', 'name': 'Montería', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-20 23:45Z', 'local': '2025-02-20 18:45-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:25Z', 'local': '2025-02-20 19:25-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4199,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'LEMD', 'iata': 'MAD', 'name': 'Madrid', 'timeZone': 'Europe/Madrid'}, 'scheduledTime': {'utc': '2025-02-21 00:20Z', 'local': '2025-02-20 19:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:31Z', 'local': '2025-02-20 19:31-05:00'}, 'terminal': '1', 'baggageBelt': '03', 'quality': ['Basic', 'Live']}",PU 231,Arrived,IsOperator,False,"{'name': 'Plus Ultra', 'iata': 'PU', 'icao': 'PUE'}",PUE231,"{'reg': 'EC-NUL', 'modeS': '3422CB', 'model': 'Airbus A330'}",arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:25Z', 'local': '2025-02-20 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:31Z', 'local': '2025-02-20 19:31-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",VE 7892,Arrived,Unknown,False,"{'name': 'EasyFly', 'iata': 'VE', 'icao': 'EFY'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:25Z', 'local': '2025-02-20 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:31Z', 'local': '2025-02-20 19:31-05:00'}, 'terminal': '1', 'baggageBelt': '10', 'quality': ['Basic', 'Live']}",AV 9539,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:34Z', 'local': '2025-02-20 19:34-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",AV 7,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA007,"{'reg': 'N951AV', 'modeS': 'AD3872', 'model': 'Airbus A320 NEO'}",arrival,BOG
"{'airport': {'icao': 'MDPC', 'iata': 'PUJ', 'name': 'Punta Cana', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:38Z', 'local': '2025-02-20 19:38-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 253,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA253,"{'reg': 'HK-5335', 'modeS': '0AC98A', 'model': 'Airbus A320 NEO'}",arrival,BOG
"{'airport': {'icao': 'MDSD', 'iata': 'SDQ', 'name': 'Santo Domingo City', 'timeZone': 'America/Santo_Domingo'}, 'scheduledTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:39Z', 'local': '2025-02-20 19:39-05:00'}, 'terminal': '1', 'baggageBelt': '02', 'quality': ['Basic', 'Live']}",AV 251,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA251,"{'reg': 'N954AV', 'modeS': 'AD4397', 'model': 'Airbus A320'}",arrival,BOG
"{'airport': {'icao': 'KATL', 'iata': 'ATL', 'name': 'Atlanta', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 00:30Z', 'local': '2025-02-20 19:30-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:40Z', 'local': '2025-02-20 19:40-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",DL 981,Arrived,IsOperator,False,"{'name': 'Delta Air Lines', 'iata': 'DL', 'icao': 'DAL'}",DAL981,"{'reg': 'N6704Z', 'modeS': 'A8DEB4', 'model': 'Boeing 757'}",arrival,BOG
"{'airport': {'icao': 'LFPG', 'iata': 'CDG', 'name': 'Paris', 'timeZone': 'Europe/Paris'}, 'scheduledTime': {'utc': '2025-02-21 00:25Z', 'local': '2025-02-20 19:25-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:46Z', 'local': '2025-02-20 19:46-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AF 422,Arrived,IsOperator,False,"{'name': 'Air France', 'iata': 'AF', 'icao': 'AFR'}",AFR422,"{'reg': 'F-HTYR', 'modeS': '39CF11', 'model': 'Airbus A350-900'}",arrival,BOG
"{'airport': {'icao': 'TJSJ', 'iata': 'SJU', 'name': 'San Juan', 'timeZone': 'America/Puerto_Rico'}, 'scheduledTime': {'utc': '2025-02-21 00:55Z', 'local': '2025-02-20 19:55-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:48Z', 'local': '2025-02-20 19:48-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",AV 259,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",AVA259,"{'reg': 'N946AV', 'modeS': 'AD2386', 'model': 'Airbus A320'}",arrival,BOG
"{'airport': {'icao': 'SKRG', 'iata': 'MDE', 'name': 'Rionegro', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:24Z', 'local': '2025-02-20 19:24-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:49Z', 'local': '2025-02-20 19:49-05:00'}, 'terminal': '1', 'baggageBelt': '12', 'quality': ['Basic', 'Live']}",AV 9375,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'KMIA', 'iata': 'MIA', 'name': 'Miami', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 01:20Z', 'local': '2025-02-20 20:20-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '04', 'quality': ['Basic', 'Live']}",LA 4403,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SEQM', 'iata': 'UIO', 'name': 'Quito', 'timeZone': 'America/Guayaquil'}, 'scheduledTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '05', 'quality': ['Basic', 'Live']}",AV 8382,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'KMCO', 'iata': 'MCO', 'name': 'Orlando', 'timeZone': 'America/New_York'}, 'scheduledTime': {'utc': '2025-02-21 01:10Z', 'local': '2025-02-20 20:10-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '06', 'quality': ['Basic', 'Live']}",LA 4407,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'SKCL', 'iata': 'CLO', 'name': 'Santiago de Cali', 'timeZone': 'America/Bogota'}, 'scheduledTime': {'utc': '2025-02-21 00:29Z', 'local': '2025-02-20 19:29-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:50Z', 'local': '2025-02-20 19:50-05:00'}, 'terminal': '1', 'baggageBelt': '07', 'quality': ['Basic', 'Live']}",LA 4054,Arrived,IsOperator,False,"{'name': 'LATAM', 'iata': 'LA', 'icao': 'LAN'}",,{'model': 'Airbus A320'},arrival,BOG
"{'airport': {'icao': 'MSLP', 'iata': 'SAL', 'name': 'Santa Clara', 'timeZone': 'America/El_Salvador'}, 'scheduledTime': {'utc': '2025-02-21 01:00Z', 'local': '2025-02-20 20:00-05:00'}, 'revisedTime': {'utc': '2025-02-21 00:52Z', 'local': '2025-02-20 19:52-05:00'}, 'terminal': '1', 'baggageBelt': '01', 'quality': ['Basic', 'Live']}",AV 131,Arrived,IsOperator,False,"{'name': 'Avianca', 'iata': 'AV', 'icao': 'AVA'}",,{'model': 'Airbus A320'},arrival,BOG
